song_id,platform_id,released_year,language,number_of_comments
5384,V10767466,2011,eng,1350
5385,Y16059,2002,eng,1741
5386,Q53061,1912,eng,1133
5387,Q206731,1992,,491
5388,S7973,1999,,2210
5389,V175516,1839,eng,794
5390,R4415692,2009,en-US,522
5391,R301022,2005,en-US,1724
5392,R5872,1991,en-GB,1168
5393,U18668485,2014,eng,618
5394,Y133729,2002,eng,1170
5395,U17645,2005,en-US,2512
5396,Q6390031,2007,eng,272
5397,Q192341,2005,,531
5398,P167010,2003,eng,1113
5399,P464260,1963,eng,1450
5400,W191117,2006,en-US,802
5401,X22358,2005,eng,879
5402,Q93731,2003,eng,639
5403,P2051840,2008,eng,420
5404,V11376,1920,eng,827
5405,T20829994,2014,eng,2636
5406,X16178,2006,eng,2448
5407,P10756240,2012,eng,2957
5408,R5764902,2009,eng,1235
5409,P23014670,2015,eng,3235
5410,U6726595,2009,en-US,1060
5411,U59825,1998,eng,511
5412,V6559316,2010,en-US,1533
5413,U228765,1973,,66
5414,S147843,1998,eng,1356
5415,R61942,1968,,424
5416,S18079683,2013,eng,3286
5417,P64860,1988,,634
5418,S9628743,2011,eng,1492
5419,T7140754,2010,eng,2459
5420,Y61539,1962,eng,838
5421,Q44001,2004,en-US,1248
5422,U28220985,2016,eng,2896
5423,W43327,2000,eng,459
5424,W255127,1990,,322
5425,R30672,1940,eng,1002
5426,W8341567,2011,en-US,1762
5427,W763047,1997,,346
5428,R112292,2006,,1207
5429,V61886,2000,eng,1661
5430,T80534,2005,,1821
5431,W114187,2002,en-US,648
5432,Q6472451,2009,en-US,2762
5433,Y6489529,2009,eng,675
5434,W199687,2003,eng,831
5435,P134360,1972,,47
5436,V253106,2003,eng,1459
5437,T12194,1900,eng,1002
5438,U225545,1975,,350
5439,W79257,1987,eng,164
5440,R542752,2002,en-GB,1699
5441,V19747756,2006,eng,1463
5442,U13638125,2013,eng,5893
5443,V41706,1976,eng,603
5444,R45432,2004,en-US,1021
5445,R199782,2007,eng,876
5446,T420404,1958,eng,480
5447,R13628812,2012,eng,3447
5448,Q19661,2001,eng,808
5449,P132900,2002,eng,2342
5450,R20803962,2013,,2107
5451,P6765740,2004,ind,1524
5452,P1025250,2000,en-US,2441
5453,U13193855,2012,en-US,1161
5454,X430968,2007,en-US,1628
5455,R141372,1996,en-US,1190
5456,X11208,1991,eng,1276
5457,W17558817,2014,eng,2585
5458,Y372319,1886,eng,544
5459,W29430007,2016,eng,2246
5460,R38502,1969,eng,385
5461,P13505130,2008,eng,1709
5462,R16171272,2013,eng,2365
5463,S24963,1974,eng,632
5464,U30065,2006,en-GB,819
5465,U321645,1995,eng,1660
5466,R18053782,2014,eng,2417
5467,Y9975779,2011,eng,1013
5468,T501124,2006,en-US,2198
5469,X768878,2002,en-US,1184
5470,V35816,1987,eng,482
5471,U84525,2007,,513
5472,U7187395,2010,en-US,2280
5473,Y6619499,2011,en-US,1174
5474,W411527,2007,en-US,1993
5475,P9943270,2013,eng,3006
5476,U18263725,2014,eng,4063
5477,W1464757,2007,ind,939
5478,W139087,2004,eng,1055
5479,W9792287,2011,eng,2549
5480,T65684,2005,en-US,670
5481,U93795,2002,en-US,926
5482,U24475,2006,en-US,805
5483,Y48019,1966,,378
5484,Y23093359,2014,eng,2925
5485,Q17797381,2013,eng,2134
5486,P988950,2004,en-US,982
5487,T343614,2006,,326
5488,Q16150831,2014,eng,3660
5489,P12637490,2012,eng,2107
5490,W280277,2003,eng,760
5491,V568476,1950,eng,496
5492,Q906541,1960,eng,246
5493,R328802,1981,eng,1638
5494,S22055283,2015,eng,1719
5495,Y10669,2000,en-US,460
5496,U44905,1986,eng,1416
5497,S8963,2002,,433
5498,U28695,1996,eng,705
5499,W140097,2007,eng,1298
5500,X337058,1980,eng,1641
5501,Q7134201,2010,eng,1789
5502,Y8230409,2008,eng,303
5503,T23587984,2014,en-US,3030
5504,Q147801,2004,eng,388
5505,X121648,1942,eng,1225
5506,S9265453,2011,eng,2519
5507,R15752,2002,,643
5508,Q3581,1927,eng,505
5509,U246225,1930,eng,918
5510,Q77281,1984,eng,165
5511,P13581990,2013,eng,3086
5512,U238125,1998,eng,808
5513,Q16090981,2013,eng,3489
5514,R166562,2004,en-US,1659
5515,W618177,1984,en-US,872
5516,S11737313,2012,eng,2191
5517,S23223,2004,en-GB,911
5518,U231585,1987,eng,449
5519,T25430584,2016,eng,2635
5520,W8044557,2010,eng,1216
5521,V617526,2007,eng,492
5522,S534733,1998,en-US,536
5523,Y2879,2004,eng,62
5524,X35488,1997,en-US,592
5525,P115130,1976,eng,330
5526,W13067,2005,en-US,2067
5527,W781787,1937,eng,1346
5528,Q57951,2007,en-US,884
5529,S13530973,2012,eng,1578
5530,S16122163,2012,en-GB,1591
5531,P13259270,2012,eng,1193
5532,S24529123,2016,eng,4929
5533,Y793399,2007,eng,1861
5534,W2285777,2008,,1194
5535,Q13262061,2012,eng,2256
5536,S7993,1991,,309
5537,R5752,2002,eng,643
5538,V866136,2007,en-US,725
5539,X5135798,2009,eng,1017
5540,W104837,1606,eng,848
5541,R303472,2001,en-US,1194
5542,Q7775611,2010,en-US,395
5543,Q169331,1998,eng,940
5544,W10677277,2012,en-US,2552
5545,R28212,1987,,952
5546,S17930773,2013,eng,1456
5547,S1928873,2008,eng,854
5548,Y21719,2002,eng,1011
5549,P11266880,2011,eng,492
5550,U50275,1964,eng,968
5551,Y53969,2000,eng,1354
5552,T318404,2004,eng,2616
5553,P21412400,2015,eng,2417
5554,X28698,1993,eng,196
5555,P17204860,2013,eng,2153
5556,V3656,2005,eng,1882
5557,U18656055,2014,eng,2006
5558,T32434,1993,eng,479
5559,V6933876,2010,eng,3342
5560,S185253,1991,eng,469
5561,Q71771,1974,en-GB,382
5562,P13330370,2012,eng,2555
5563,Y93269,1949,eng,1521
5564,V136636,1999,eng,591
5565,V8966,2002,,404
5566,Y9637479,2011,eng,2459
5567,U77395,1919,eng,752
5568,T10574,2005,eng,1847
5569,T351064,1902,eng,204
5570,T6554,1991,,127
5571,Q260791,1978,eng,306
5572,P674220,2004,eng,1143
5573,Y104219,1998,eng,166
5574,W7558747,2010,eng,3765
5575,Y60229,2001,eng,907
5576,Y13241659,2013,eng,1997
5577,T455764,1975,,136
5578,R28251002,2016,eng,4050
5579,R9436632,2011,en-US,2028
5580,T24494,1989,eng,187
5581,W48037,1872,eng,1668
5582,Y47619,2004,en-US,385
5583,T82434,2003,eng,2815
5584,U13345975,2012,eng,2452
5585,Y13521399,2012,eng,2335
5586,Y156529,2005,eng,402
5587,V2017056,2008,,2202
5588,R643962,1994,,529
5589,R69392,2003,eng,1966
5590,Q181601,2000,,279
5591,V22326,1993,eng,432
5592,Q6404621,2009,eng,1345
5593,S3240483,2008,en-US,1389
5594,T6584134,2010,en-US,2275
5595,Y12888599,2012,eng,3402
5596,U538845,1895,eng,694
5597,P16068780,2014,eng,3473
5598,S312043,2001,eng,1341
5599,U13815,1990,eng,265
5600,Y2195309,2008,en-US,904
5601,X770038,1989,,393
5602,U22540125,2013,eng,1795
5603,T13331184,2012,,2463
5604,U38855,1998,eng,1422
5605,Q12924261,2012,en-US,1702
5606,W342637,1994,,40
5607,Q144791,2005,eng,856
5608,U7202825,2009,eng,1042
5609,T30224,2006,en-US,468
5610,Q1044141,,en-US,330
5611,X4497978,2009,eng,1125
5613,Y7617119,2009,eng,3240
5614,S23492613,2015,,2043
5615,R84022,1998,eng,976
5616,V23966,1998,eng,693
5617,V47076,2005,eng,2158
5618,P28686830,2016,eng,2740
5619,W30347,1999,eng,509
5620,Y12408149,2012,eng,2751
5621,R233722,1986,eng,834
5622,P12107920,2012,,287
5623,R17704902,2013,eng,2643
5624,U52415,1996,eng,710
5625,W2845287,2008,en-US,2519
5626,Q780581,1885,eng,970
5627,S30043,1976,eng,1124
5628,S10836813,2009,eng,2437
5629,X5198,1997,eng,775
5630,U22325,1996,eng,444
5631,W15803757,2013,eng,1633
5632,P47520,1990,,1599
5633,P10706120,2011,eng,355
5634,S7054123,2010,en-US,2188
5635,U27083865,2016,eng,2924
5636,Q2954411,2008,en-US,3593
5637,T159964,-500,eng,616
5638,U13412515,2012,en-US,2241
5639,T128754,2000,en-US,804
5640,X23317538,2015,en-GB,1910
5641,S13642963,2013,eng,3138
5642,R5551522,2009,eng,1683
5643,T56634,1956,en-US,348
5644,V15832316,2012,eng,3192
5645,R20958632,2015,eng,4304
5646,U73095,1998,en-US,932
5647,T2508854,2006,ara,1274
5648,S51113,1994,en-US,1572
5649,X25883848,2016,eng,5191
5650,T23746004,2015,eng,2478
5651,W17673307,2013,eng,3104
5652,S9918083,2011,eng,2303
5653,S824763,2004,,116
5654,P12922320,2012,eng,1796
5655,W19687,2000,en-US,390
5656,U17707605,2013,eng,2812
5657,Y101249,2002,en-US,266
5658,Y42909,1976,,381
5659,U84135,2005,eng,876
5660,W10345937,2013,eng,3442
5661,Q13661,1990,eng,966
5662,U13517455,2013,eng,3128
5663,Y25065629,2015,eng,2057
5664,P13533740,2012,eng,1462
5665,P16360,1936,eng,892
5666,S12013,1996,en-US,737
5667,U5175,1997,eng,610
5668,P257990,1990,eng,615
5669,Q17333431,2013,eng,1580
5670,W21027,1989,,630
5671,T3342764,2009,eng,575
5672,T459064,2007,eng,511
5673,T17324,1999,,386
5674,Q7202841,2010,en-US,1138
5675,S180463,2000,,1681
5676,X112518,1991,eng,267
5677,S1756703,2008,en-US,1467
5678,T133394,1958,eng,1177
5679,Y10889279,2011,eng,686
5680,V9682816,2011,eng,1277
5681,R8952,2003,,438
5682,P906560,1974,,309
5683,S826583,2000,,317
5684,W1406197,2007,eng,578
5685,Y40289,1989,eng,106
5686,R8694522,1991,en-US,2243
5687,W25573977,2013,eng,4519
5688,X13083008,2012,eng,2033
5689,W12908877,2012,en-US,1987
5690,Y11256979,2011,en-US,1228
5691,R35332,2002,eng,373
5692,Y13521299,2013,,1415
5693,Q3106441,2008,en-US,1091
5694,Q18754961,2014,eng,1635
5695,U687215,1977,eng,273
5696,V6539596,2009,en-GB,1280
5697,U8428195,2011,en-US,4592
5698,S12867423,2012,,1206
5699,U23875,1961,spa,916
5700,T6194,1980,eng,1308
5701,R769212,1988,,129
5702,W21856367,2014,eng,1393
5703,X316558,2007,eng,2593
5704,P4630,1937,eng,1097
5705,R5062,2001,eng,982
5706,X18363068,2013,ara,1675
5707,W116257,2004,en-US,584
5708,S147243,1997,eng,2716
5709,Q15803141,2013,eng,1852
5710,T13125234,2013,en-GB,2238
5711,Q13547241,2012,eng,1855
5712,Q18172471,2014,eng,1797
5713,P6474550,2009,en-US,856
5714,P89190,2003,eng,482
5715,Y1178039,2007,en-US,789
5716,P142080,1963,eng,178
5717,Y219919,1942,en-US,950
5718,S1603923,2002,,144
5719,X16158508,2013,eng,2498
5720,S19286623,2014,eng,3112
5721,P862350,2007,eng,700
5722,X298568,2007,,605
5723,U56465,1997,,2231
5724,U7124475,2010,eng,648
5725,Y8229399,2010,en-US,560
5726,V27821486,2016,,2610
5727,U49245,1986,eng,532
5728,S31313,2006,eng,575
5729,X7129598,2010,en-US,2473
5730,W45967,1937,en-US,991
5731,V6871646,2010,en-US,1318
5732,U7640705,2010,eng,1208
5733,S125553,1992,en-US,978
5734,P142900,2003,,1486
5735,T400924,1986,en-US,544
5736,R22522202,2015,eng,2566
5737,Y5179,1999,en-US,395
5738,R25814512,2016,eng,3113
5739,R7682,1975,,917
5740,Y59889,2003,,224
5741,T297134,2004,en-GB,1188
5742,W13927,2000,eng,1084
5743,Y41689,1980,eng,704
5744,Q9581001,2011,en-US,2205
5745,Q120231,2002,eng,106
5746,W18331807,2012,eng,3246
5747,W32767,1936,eng,1485
5748,Q17781,2000,en-US,502
5749,X3373198,2008,eng,833
5750,W98807,1999,eng,613
5751,U39045,2001,en-US,1554
5752,X102958,2001,eng,289
5753,Y22733729,2014,eng,4221
5754,Q17961,1998,eng,720
5755,W266607,2002,eng,1276
5756,Q270521,1989,,273
5757,T6905534,2010,eng,1581
5758,T43924,2006,eng,1191
5759,U6934395,2011,en-US,800
5760,V84146,2006,en-US,969
5761,U522525,2007,en-US,741
5762,Y13765729,2011,eng,1026
5763,W10577,1981,en-US,598
5764,Q198331,2001,en-US,418
5765,T49234,1991,eng,633
5766,W2830067,2008,en-US,2462
5767,X760168,1994,,43
5768,T16096514,2013,en-US,1643
5769,W8429687,2011,en-US,1999
5770,X3675828,2009,eng,1560
5771,R21722,2005,en-US,658
5772,R142292,2006,en-US,2900
5773,U138395,2007,eng,652
5774,P3300,2006,en-US,1473
5775,R32442,1991,,467
5776,X18295858,2014,eng,3146
5777,X15888,1997,eng,1088
5778,P1499340,2005,ind,1441
5779,Y61329,1991,en-US,322
5780,Q1881621,2006,,209
5781,V43926,2005,eng,1225
5782,X76688,1985,eng,446
5783,P5130,1962,eng,1001
5784,P1662160,2008,,1130
5785,S123933,1944,eng,674
5786,X324748,2007,,1127
5787,V11566956,2012,eng,2585
5788,W1433337,2001,fil,508
5789,W10762697,2011,eng,254
5790,U152695,2005,en-US,1469
5791,P12043770,2012,eng,2529
5792,U28635,1997,eng,939
5793,W21569527,2015,eng,3507
5794,S4373,2000,en-US,1787
5795,Y11166889,1980,eng,474
5796,V36076,2006,en-US,461
5797,R43342,1998,en-US,445
5798,U43255,1987,eng,1075
5799,P759900,2003,en-US,619
5800,W96977,1979,eng,241
5801,U571555,1989,eng,323
5802,Y178599,1939,,133
5803,Q263171,2007,eng,472
5804,V529626,1964,,1069
5805,P58890,1998,eng,386
5806,T7785194,2010,en-US,859
5807,Q11450591,2014,eng,1640
5808,Q3381,2003,eng,621
5809,V10836,1997,eng,540
5810,V24766,2004,eng,1951
5811,Q15745371,2014,en-CA,1506
5812,V587666,2000,eng,821
5813,U1113545,2007,,2185
5814,U11915,2006,eng,711
5815,P3112850,2008,eng,2658
5816,P417780,1975,,1037
5817,Y21064599,2014,eng,2449
5818,S114133,2007,eng,879
5819,S17557913,2014,eng,2344
5820,P18528190,2014,eng,2564
5821,T17201104,2013,eng,1475
5822,Q7128341,1986,eng,2069
5823,T1409344,1986,eng,76
5824,Q22457201,2013,eng,964
5825,Q172691,1999,eng,815
5826,S7053,2004,eng,1000
5827,V8296,1953,eng,749
5828,P9293020,2010,eng,160
5829,W128757,2007,eng,1083
5830,P19351490,1857,eng,791
5831,Q262731,2004,eng,805
5832,T11262424,2011,eng,1484
5833,Y72659,1963,eng,803
5834,S8437913,2010,eng,1181
5835,Q6340471,2009,eng,2125
5836,P281350,2002,en-US,696
5837,X16280678,2014,eng,1112
5838,P2102600,2008,eng,1314
5839,W206197,2007,eng,375
5840,Y5289,1908,eng,320
5841,Y24019,1995,,243
5842,T23308084,2016,eng,5261
5843,W23164927,2015,eng,2044
5844,P24586590,2015,eng,2411
5845,W56157,2003,,1867
5846,Q4789801,2009,eng,609
5847,P7352220,2007,ind,226
5848,T16043804,2013,eng,1119
5849,W8477057,2011,eng,1725
5850,R6357022,2009,eng,1612
5851,S6282753,2008,eng,1809
5852,Q28815371,2016,eng,2875
5853,S406373,1832,eng,831
5854,T16172634,2013,eng,2532
5855,Q106131,2005,,295
5856,T12667194,2011,eng,1030
5858,W16297,1936,eng,1031
5859,Y13547289,2012,eng,604
5860,Q89551,1980,eng,422
5861,S16363,1938,eng,967
5862,T73064,2004,en-US,1341
5863,R30852,1975,en-US,1113
5864,T327194,1942,eng,25
5865,S38503,1978,eng,530
5866,Q18115061,2014,eng,2480
5867,T478894,1979,,338
5868,Q23492661,2015,,2716
5869,T15802944,2013,eng,1940
5870,Q736131,1914,eng,1125
5871,S3094593,2008,en-US,911
5872,T9748274,,en-US,179
5873,T44644,1991,en-US,137
5874,V2570856,2009,eng,1755
5875,V11431896,2013,eng,2392
5876,T19674,2003,eng,500
5877,X61958,1983,eng,348
5878,U437885,1992,,31
5879,W102957,1999,eng,206
5880,X40158,2000,,2400
5881,R16842,1964,eng,1305
5882,U13529055,2012,eng,1665
5883,P312050,2003,eng,576
5884,R30831912,2017,eng,5731
5885,Q49251,1997,,370
5886,T107774,1987,eng,672
5887,Q10757771,2011,en-US,1737
5888,P16102880,2012,en-GB,1179
5889,S59813,2006,en-GB,748
5890,T207034,2006,en-US,2106
5891,W20800147,2014,eng,1498
5892,S6294553,2009,en-US,897
5893,V15944406,2013,eng,3242
5894,V11057626,2011,eng,1640
5895,X11277218,2011,en-US,3049
5896,Q12881141,2011,en-GB,1994
5897,P23129410,2015,eng,3345
5898,T299384,1986,eng,80
5899,U110385,2001,en-US,1548
5900,R18304322,2015,eng,4521
5901,Y23533039,2015,eng,1771
5902,Y8038219,2011,eng,1010
5903,S11563,1981,eng,571
5904,W15762657,2012,eng,1651
5905,T28184,2006,eng,984
5906,T104734,1996,,1455
5907,T31244,1865,eng,1102
5908,R531262,1934,en-US,907
5909,X95608,1999,eng,657
5910,V6532496,2009,,1147
5911,X50618,2002,eng,899
5912,V112756,1999,eng,1120
5913,P171020,2005,eng,2341
5914,P41950,2002,,728
5915,T304,1876,eng,728
5916,U27161845,2016,eng,1568
5917,P7203690,2010,eng,740
5918,R97632,2006,en-US,435
5919,U265205,1992,eng,270
5920,X39028,2007,en-US,1011
5921,P25733990,2016,eng,4369
5922,X15795628,2013,eng,3667
5923,P47720,2003,eng,609
5924,R202292,1992,eng,256
5925,Y250729,2006,eng,3061
5926,P550720,2006,en-US,1544
5927,U21853645,2015,eng,1378
5928,Q31331,2003,en-GB,437
5929,P13060,2006,eng,1565
5930,S11553,1991,eng,1818
5931,S20563,1859,,659
5932,U16235,1997,eng,1261
5933,T3181564,2003,eng,3382
5934,U102525,1991,eng,598
5935,Y221059,2006,en-US,923
5936,W32437,2003,eng,586
5937,W2714607,2007,en-US,1115
5938,Q20697471,2014,eng,2636
5939,W18079527,2014,eng,3246
5940,T19164,1320,ita,511
5941,U7277715,2010,en-US,1128
5942,S13586743,2009,,1931
5943,Y6609549,2009,,1723
5944,X15801668,2013,eng,2507
5945,P21340,2005,,732
5946,P215540,2005,eng,329
5947,P6820,2001,,1285
5948,T3384,1998,eng,733
5949,W92227,1996,eng,278
5950,P16200,2001,eng,4157
5951,T938544,2008,en-US,540
5952,S1430213,2007,eng,1708
5953,V994156,2001,ind,1190
5954,T23019294,2015,eng,2933
5955,W22889767,2015,en-GB,2163
5956,V18210706,2013,eng,1716
5957,Y169959,1992,en-US,165
5958,T16248114,2011,eng,2095
5959,T6609764,2010,eng,2862
5960,S7011403,2010,en-US,818
5961,U18035,1934,eng,1147
5962,P3359940,2008,en-US,878
5963,R296942,2005,en-US,532
5964,R1316382,2007,en-US,3640
5965,W6371117,2009,en-US,805
5966,T13134,2007,eng,1583
5967,W444347,2004,en-US,2032
5968,T53834,1995,en-US,488
5969,P80630,2005,eng,1076
5970,S7743783,2010,eng,2194
5971,W7905977,2010,en-US,303
5972,S20413,1885,eng,454
5973,T9914,1994,en-GB,477
5974,P22054340,2014,eng,1858
5975,Y7202829,2010,eng,1026
5976,T7469664,2010,eng,472
5977,W20587777,2014,eng,2319
5978,W72657,1968,eng,939
5979,P17262540,2013,eng,1966
5980,U26085,2004,eng,588
5981,T10866624,2012,eng,3363
5982,P112520,1989,fre,475
5983,Y28859,1991,eng,953
5984,Y13477819,2012,en-US,2123
5985,P11765920,2012,eng,1731
5986,P10450750,2011,en-US,302
5987,V18819296,2013,eng,1277
5988,Q7911,1881,eng,427
5989,W3697927,2009,eng,3319
5990,Q8239301,2010,ara,3008
5991,X334818,1981,eng,745
5992,S762563,1970,eng,573
5993,Y21329,2004,eng,791
5994,Y56899,1962,eng,1032
5995,R31312,1985,en-US,481
5996,R900892,1973,eng,537
5997,X7129588,2010,eng,1311
5998,S16152943,2012,en-US,1781
5999,V21796,1974,eng,323
6000,S3870943,2008,eng,1916
6001,T16047244,2012,eng,1464
6002,Y76659,1984,en-US,407
6003,W65217,1938,eng,334
6004,R9712492,2010,eng,1786
6005,W15447,1979,,321
6006,T94804,1979,eng,218
6007,P40470,1996,,898
6008,R9305362,2015,eng,3900
6009,Y40159,2006,eng,2029
6010,P953260,2004,,2224
6011,X5548,1988,eng,638
6012,U7146335,2010,eng,2246
6013,U77735,1993,,525
6014,S805023,1982,,844
6015,Y22027459,2014,eng,792
6016,U8635145,2010,eng,1929
6017,R192892,1927,eng,549
6018,P92250,1992,en-US,275
6019,U1617875,2006,,999
6020,Q330721,1994,en-US,1161
6021,U8725,2001,eng,936
6022,T138134,1820,eng,191
6023,Q129621,1989,eng,657
6024,Q823411,2005,eng,1384
6025,U30005,1929,eng,1022
6026,W17860217,2013,eng,1990
6027,Q204041,2002,eng,110
6028,Y9509289,2011,en-US,2542
6029,T350684,1985,eng,1543
6030,T785454,1956,en-US,847
6031,S8407173,2009,eng,2063
6032,X1963638,2007,,1600
6033,T20893314,2014,eng,2753
6034,W6373717,2009,en-US,1440
6035,R107772,1991,eng,494
6036,X13525938,2012,eng,2184
6037,U18736925,2013,eng,1363
6038,V202146,2003,,985
6039,T782854,1955,eng,440
6040,S13555073,2013,eng,3067
6041,S18594633,2011,eng,2240
6042,P110090,2000,en-US,839
6043,Y702539,1990,eng,505
6044,U17302495,2013,eng,2147
6045,Q113441,1939,eng,584
6046,U98685,1992,eng,329
6047,X4618728,2009,,2019
6048,T172764,2006,eng,1193
6049,Q107821,2007,,2439
6050,T116054,2000,eng,1076
6051,Q13580951,2013,eng,2173
6052,S6571723,2009,eng,360
6053,T107664,2005,,1201
6054,U20575425,2014,eng,2354
6055,S91203,1936,eng,420
6056,U7817785,2010,en-US,713
6057,P5160,1981,eng,407
6058,P1876770,1996,pol,517
6059,W6266907,2009,eng,1422
6060,T2118114,2008,en-US,894
6061,V423156,1948,eng,613
6062,Q18774981,2014,eng,1113
6063,W43037,1906,eng,234
6064,T95784,1997,eng,1352
6065,P4005310,2008,,699
6066,W1627,1997,en-US,1616
6067,P73080,1997,eng,1397
6068,V17934416,2014,eng,2045
6069,U78985,2002,eng,481
6070,X48318,1990,eng,1032
6071,V15843166,2013,,2647
6072,S6104943,2009,eng,647
6073,Y32429,1993,,423
6074,T7937744,2010,eng,853
6075,W7785207,2010,eng,2068
6076,W330947,2002,eng,731
6077,S20299683,2014,eng,2863
6078,S81903,1975,eng,1080
6079,Q77161,2003,,536
6080,T2798094,2008,en-US,685
6081,S21420473,2014,eng,1125
6082,P18774020,2014,eng,2643
6083,U116295,1992,en-GB,40
6084,R197512,2004,en-US,720
6085,P25131600,2015,eng,2499
6086,X263148,2006,en-GB,503
6087,Y16349,1938,eng,1374
6088,W15808287,2013,eng,2851
6089,U545425,1979,ara,1141
6090,X12547098,2012,eng,1906
6091,R21849362,2015,en-US,3099
6092,S920143,1983,eng,507
6093,U153865,1999,en-GB,623
6094,W12204857,2011,eng,1675
6095,U18077875,2014,eng,1919
6096,X16188,1987,eng,1581
6097,P6670,1966,eng,1150
6098,Q15717721,2012,eng,2354
6099,X16079228,2012,eng,1755
6100,V16053316,2013,eng,1935
6101,X30658,1641,eng,367
6102,Q17491,1939,eng,520
6103,R17286162,2013,eng,1840
6104,T16204,1878,,1279
6105,T11866694,2012,eng,2444
6106,U57605,1940,,351
6107,U25279165,2016,eng,2518
6108,U229145,1996,eng,206
6109,W23217,2006,eng,1042
6110,R12072362,2011,eng,370
6111,U12706435,2011,eng,833
6112,W232577,1983,en-US,164
6113,S7663,1968,en-US,563
6114,P16045140,2013,en-CA,1875
6115,S16096873,2013,eng,1444
6116,X28959148,2016,eng,1374
6117,X6115138,2009,eng,2416
6118,Y12119529,2014,eng,2303
6119,Y79649,1895,eng,411
6120,R7717482,2010,jpn,1332
6121,S93723,2004,eng,1052
6122,U402015,2002,eng,425
6123,X348,1957,eng,829
6124,U316445,2004,en-US,1360
6125,P14280,2004,eng,1688
6126,V886066,2008,eng,761
6127,S17825503,2013,eng,3007
6128,S3103,1971,eng,940
6129,R10402992,2011,eng,1294
6130,P52350,1972,eng,1435
6131,V161156,1959,eng,416
6132,V6426,2006,en-US,725
6133,Q215541,2003,eng,428
6134,T6528034,2009,eng,1332
6135,T317504,1992,en-US,272
